brand;country;currency;customers_per_day;outlet_id;week_id;weekday;sales_per_day
Saturn;netherlands;EURO;1284.0;698.0;10.0;wed;56804.99
MediaMarkt;spain;EURO;0.0;164.0;8.0;sun;0.0
Saturn;germany;EURO;840.0;86.0;52.0;thu;57465.78
MediaMarkt;greece;EURO;2281.0;240.0;12.0;sat;77997.3
MediaMarkt;netherlands;EURO;733.0;694.0;47.0;tue;54187.79
MediaMarkt;germany;EURO;2230.0;52.0;28.0;sat;72947.11
MediaMarkt;greece;EURO;1379.0;234.0;41.0;wed;59342.76
Saturn;germany;EURO;1142.0;17.0;9.0;wed;55930.22
Saturn;austria;EURO;1481.0;301.0;38.0;wed;65905.89
Saturn;germany;EURO;470.0;81.0;8.0;thu;52596.43
MediaMarkt;germany;EURO;492.0;95.0;27.0;tue;46868.99
MediaMarkt;greece;EURO;2484.0;234.0;46.0;sat;80774.86
MediaMarkt;germany;EURO;1405.0;70.0;20.0;fri;54362.13
MediaMarkt;greece;EURO;1921.0;255.0;13.0;fri;64778.55
MediaMarkt;austria;EURO;902.0;399.0;47.0;thu;69723.04
MediaMarkt;germany;EURO;0.0;70.0;50.0;sun;0.0
MediaMarkt;greece;EURO;1509.0;240.0;8.0;wed;55378.81
MediaMarkt;greece;EURO;498.0;222.0;13.0;thu;62208.04
MediaMarkt;germany;EURO;1862.0;95.0;30.0;fri;61192.97
MediaMarkt;italy;EURO;1676.0;551.0;33.0;wed;57010.64
MediaMarkt;switzerland;CHF;0.0;477.0;3.0;sun;0.0
MediaMarkt;germany;EURO;359.0;79.0;42.0;tue;61352.61
MediaMarkt;germany;EURO;1107.0;56.0;28.0;wed;58635.05
Saturn;austria;EURO;2112.0;333.0;20.0;fri;54946.69
MediaMarkt;italy;EURO;1790.0;509.0;23.0;fri;50273.36
MediaMarkt;netherlands;EURO;443.0;645.0;2.0;tue;54276.73
Saturn;germany;EURO;355.0;17.0;5.0;thu;60353.15
MediaMarkt;germany;EURO;1888.0;56.0;31.0;sat;79885.14
MediaMarkt;germany;EURO;473.0;74.0;40.0;tue;58250.91
Saturn;spain;EURO;548.0;112.0;51.0;mon;50411.4
MediaMarkt;austria;EURO;573.0;334.0;29.0;thu;57544.35
Saturn;italy;EURO;0.0;588.0;3.0;sun;0.0
MediaMarkt;italy;EURO;374.0;598.0;42.0;mon;53960.49
MediaMarkt;italy;EURO;257.0;555.0;4.0;mon;46177.14
Saturn;austria;EURO;1566.0;301.0;25.0;fri;60274.65
MediaMarkt;germany;EURO;0.0;99.0;5.0;sun;0.0
Saturn;netherlands;EURO;1871.0;601.0;16.0;fri;52266.72
MediaMarkt;germany;EURO;242.0;59.0;23.0;mon;55534.94
MediaMarkt;netherlands;EURO;192.0;652.0;7.0;mon;49410.4
Saturn;germany;EURO;494.0;81.0;13.0;tue;53945.28
MediaMarkt;netherlands;EURO;322.0;608.0;39.0;tue;52559.76
Saturn;germany;EURO;413.0;86.0;31.0;;52693.74
Saturn;italy;EURO;1193.0;588.0;42.0;fri;52369.39
Saturn;germany;EURO;0.0;17.0;27.0;sun;0.0
MediaMarkt;spain;EURO;471.0;142.0;27.0;thu;52409.27
MediaMarkt;italy;EURO;2219.0;555.0;16.0;sat;71621.7
MediaMarkt;germany;EURO;2105.0;59.0;52.0;fri;64899.94
MediaMarkt;netherlands;EURO;0.0;652.0;13.0;sun;0.0
Saturn;greece;EURO;314.0;298.0;22.0;tue;60570.88
MediaMarkt;germany;EURO;491.0;79.0;19.0;thu;54348.51
MediaMarkt;germany;EURO;2397.0;14.0;23.0;fri;53712.74
MediaMarkt;italy;EURO;413.0;551.0;9.0;thu;61273.09
MediaMarkt;germany;EURO;0.0;74.0;15.0;sun;0.0
Saturn;spain;EURO;333.0;187.0;27.0;mon;56215.39
Saturn;spain;EURO;1610.0;112.0;36.0;wed;61193.81
MediaMarkt;germany;EURO;1521.0;97.0;19.0;fri;63916.46
Saturn;germany;EURO;0.0;51.0;9.0;sun;0.0
MediaMarkt;italy;EURO;1291.0;598.0;21.0;fri;52258.67
MediaMarkt;greece;EURO;367.0;255.0;26.0;mon;47846.94
MediaMarkt;greece;EURO;2133.0;255.0;28.0;sat;67590.5
Saturn;austria;EURO;3608.0;333.0;51.0;sat;83067.69
Saturn;netherlands;EURO;922.0;698.0;41.0;wed;66203.19
Saturn;greece;EURO;0.0;298.0;7.0;sun;0.0
Saturn;germany;EURO;1643.0;86.0;4.0;wed;63702.61
MediaMarkt;netherlands;EURO;258.0;694.0;4.0;mon;54039.22
MediaMarkt;austria;EURO;333.0;339.0;40.0;thu;56583.59
MediaMarkt;italy;EURO;290.0;530.0;33.0;mon;53478.71
MediaMarkt;italy;EURO;435.0;598.0;48.0;mon;45465.19
MediaMarkt;greece;EURO;2717.0;234.0;5.0;sat;62414.08
MediaMarkt;switzerland;CHF;305.0;408.0;48.0;mon;53785.96
MediaMarkt;spain;EURO;363.0;164.0;35.0;tue;51771.33
MediaMarkt;italy;EURO;346.0;555.0;39.0;mon;57169.92
MediaMarkt;spain;EURO;982.0;106.0;41.0;wed;65730.89
MediaMarkt;netherlands;EURO;285.0;652.0;27.0;mon;47932.8
MediaMarkt;germany;EURO;378.0;79.0;46.0;thu;57122.17
Saturn;spain;EURO;1967.0;108.0;28.0;sat;70623.58
MediaMarkt;germany;EURO;3096.0;14.0;20.0;sat;73910.21
MediaMarkt;italy;EURO;472.0;509.0;29.0;tue;56682.9
Saturn;germany;EURO;317.0;81.0;41.0;tue;55644.77
Saturn;germany;EURO;1416.0;81.0;18.0;wed;61905.63
MediaMarkt;italy;EURO;2976.0;555.0;46.0;sat;79530.79
MediaMarkt;italy;EURO;603.0;555.0;47.0;tue;52895.21
Saturn;austria;EURO;624.0;333.0;22.0;thu;66236.88
MediaMarkt;spain;EURO;0.0;164.0;25.0;sun;0.0
Saturn;germany;EURO;189.0;81.0;16.0;mon;50419.5
MediaMarkt;spain;EURO;1316.0;106.0;40.0;fri;59345.83
MediaMarkt;austria;EURO;490.0;334.0;3.0;thu;51014.68
MediaMarkt;germany;EURO;1495.0;97.0;2.0;wed;58354.07
MediaMarkt;spain;EURO;534.0;142.0;6.0;thu;57908.13
Saturn;greece;EURO;351.0;251.0;40.0;thu;57286.96
Saturn;greece;EURO;388.0;251.0;18.0;tue;56293.18
Saturn;austria;EURO;0.0;301.0;13.0;sun;0.0
MediaMarkt;netherlands;EURO;1439.0;694.0;36.0;wed;64367.12
Saturn;netherlands;EURO;1727.0;698.0;15.0;wed;61813.76
MediaMarkt;spain;EURO;0.0;106.0;40.0;sun;0.0
MediaMarkt;switzerland;CHF;1336.0;421.0;42.0;fri;58409.45
MediaMarkt;austria;EURO;450.0;339.0;49.0;thu;57474.31
MediaMarkt;germany;EURO;596.0;59.0;51.0;mon;58010.06
MediaMarkt;spain;EURO;1649.0;100.0;26.0;sat;72556.08
Saturn;greece;EURO;1179.0;298.0;19.0;fri;53357.04
Saturn;greece;EURO;578.0;251.0;28.0;thu;51194.38
MediaMarkt;greece;EURO;579.0;255.0;19.0;thu;67492.33
MediaMarkt;germany;EURO;491.0;52.0;4.0;tue;48577.31
MediaMarkt;germany;EURO;329.0;74.0;7.0;thu;57923.5
MediaMarkt;netherlands;EURO;1597.0;694.0;23.0;fri;58066.88
MediaMarkt;germany;EURO;3002.0;14.0;48.0;sat;72809.03
MediaMarkt;netherlands;EURO;351.0;645.0;43.0;thu;55117.03
MediaMarkt;germany;EURO;612.0;79.0;20.0;tue;50172.46
MediaMarkt;switzerland;CHF;894.0;421.0;37.0;wed;52697.36
MediaMarkt;germany;EURO;2037.0;70.0;50.0;wed;73097.0
MediaMarkt;netherlands;EURO;509.0;652.0;42.0;thu;68970.54
MediaMarkt;spain;EURO;353.0;100.0;47.0;mon;54019.21
MediaMarkt;spain;EURO;254.0;142.0;10.0;mon;42931.51
Saturn;italy;EURO;2235.0;582.0;28.0;fri;65597.76
MediaMarkt;greece;EURO;308.0;255.0;5.0;mon;52388.51
Saturn;spain;EURO;363.0;108.0;5.0;thu;52660.13
Saturn;germany;EURO;2166.0;86.0;38.0;fri;51829.64
MediaMarkt;italy;EURO;0.0;598.0;34.0;sun;0.0
Saturn;netherlands;EURO;1291.0;601.0;3.0;fri;62078.59
Saturn;italy;EURO;0.0;582.0;6.0;sun;0.0
Saturn;spain;EURO;1474.0;187.0;40.0;fri;58879.65
MediaMarkt;netherlands;EURO;462.0;694.0;35.0;tue;48852.88
MediaMarkt;switzerland;CHF;606.0;421.0;52.0;tue;61786.09
MediaMarkt;greece;EURO;525.0;240.0;42.0;thu;61568.12
MediaMarkt;greece;EURO;186.0;234.0;3.0;mon;58000.37
Saturn;spain;EURO;1158.0;108.0;36.0;fri;55738.65
MediaMarkt;netherlands;EURO;567.0;608.0;35.0;thu;60394.51
MediaMarkt;netherlands;EURO;594.0;645.0;47.0;tue;
MediaMarkt;austria;EURO;1532.0;342.0;27.0;wed;65041.16
MediaMarkt;spain;EURO;0.0;100.0;15.0;sun;0.0
MediaMarkt;greece;EURO;0.0;234.0;22.0;sun;0.0
Saturn;netherlands;EURO;352.0;601.0;12.0;tue;46253.65
MediaMarkt;greece;EURO;892.0;222.0;15.0;wed;61491.77
MediaMarkt;germany;;2046.0;59.0;9.0;sat;70439.31
Saturn;germany;EURO;1317.0;81.0;25.0;fri;55073.0
MediaMarkt;germany;EURO;522.0;79.0;31.0;tue;52803.73
Saturn;spain;EURO;1458.0;108.0;48.0;wed;61117.16
MediaMarkt;netherlands;EURO;0.0;694.0;14.0;sun;0.0
MediaMarkt;germany;EURO;296.0;97.0;38.0;mon;55357.57
Saturn;spain;EURO;2728.0;187.0;32.0;sat;77255.19
MediaMarkt;netherlands;EURO;416.0;608.0;23.0;thu;54762.53
MediaMarkt;germany;EURO;1967.0;52.0;26.0;sat;74948.24
Saturn;greece;EURO;1017.0;298.0;6.0;wed;56831.49
MediaMarkt;italy;EURO;210.0;555.0;33.0;mon;54920.25
MediaMarkt;italy;EURO;461.0;551.0;36.0;tue;50106.71
MediaMarkt;germany;EURO;458.0;52.0;24.0;tue;56990.27
Saturn;spain;EURO;362.0;108.0;17.0;mon;55704.75
MediaMarkt;germany;EURO;449.0;95.0;4.0;thu;59385.67
Saturn;greece;EURO;0.0;298.0;36.0;sun;0.0
MediaMarkt;germany;EURO;586.0;59.0;47.0;mon;55988.56
MediaMarkt;austria;EURO;602.0;334.0;33.0;thu;64942.97
Saturn;italy;EURO;0.0;588.0;34.0;sun;0.0
MediaMarkt;italy;EURO;2248.0;509.0;17.0;sat;62999.92
MediaMarkt;austria;EURO;493.0;363.0;34.0;thu;61054.25
Saturn;spain;EURO;199.0;-999999.0;6.0;mon;51502.65
MediaMarkt;netherlands;EURO;969.0;608.0;28.0;wed;58664.93
MediaMarkt;spain;EURO;2454.0;164.0;34.0;sat;75709.53
Saturn;netherlands;EURO;0.0;698.0;7.0;sun;0.0
Saturn;germany;EURO;335.0;81.0;35.0;mon;54978.91
MediaMarkt;spain;EURO;269.0;106.0;31.0;mon;52162.98
MediaMarkt;italy;EURO;1291.0;530.0;35.0;wed;59382.6
MediaMarkt;netherlands;EURO;358.0;652.0;17.0;thu;52925.33
MediaMarkt;germany;EURO;1767.0;79.0;21.0;fri;59316.48
Saturn;germany;EURO;0.0;86.0;45.0;sun;0.0
Saturn;spain;EURO;3127.0;112.0;49.0;sat;80207.24
MediaMarkt;italy;EURO;376.0;555.0;26.0;thu;58076.75
MediaMarkt;germany;EURO;2562.0;99.0;7.0;sat;73525.3
MediaMarkt;spain;EURO;599.0;142.0;35.0;tue;53892.79
MediaMarkt;austria;EURO;797.0;334.0;12.0;wed;55487.18
MediaMarkt;germany;EURO;406.0;70.0;2.0;mon;50856.16
MediaMarkt;germany;EURO;324.0;97.0;43.0;mon;56769.5
MediaMarkt;spain;EURO;803.0;142.0;42.0;wed;55669.46
MediaMarkt;austria;EURO;1487.0;342.0;2.0;fri;55329.57
MediaMarkt;austria;EURO;2318.0;342.0;11.0;sat;67654.41
MediaMarkt;austria;EURO;2161.0;334.0;12.0;sat;70373.95
Saturn;greece;EURO;599.0;251.0;19.0;thu;54103.99
Saturn;greece;EURO;543.0;251.0;32.0;thu;64426.04
Saturn;italy;EURO;0.0;582.0;5.0;sun;0.0
MediaMarkt;austria;EURO;533.0;342.0;50.0;tue;52383.78
MediaMarkt;germany;EURO;0.0;74.0;28.0;sun;0.0
MediaMarkt;germany;EURO;2272.0;79.0;3.0;fri;59568.7
MediaMarkt;spain;EURO;1740.0;100.0;28.0;fri;55422.92
MediaMarkt;netherlands;EURO;2997.0;608.0;49.0;sat;76140.25
MediaMarkt;germany;EURO;1266.0;14.0;29.0;wed;67037.56
MediaMarkt;austria;EURO;1996.0;399.0;39.0;sat;72665.14
MediaMarkt;austria;EURO;477.0;342.0;33.0;thu;59331.58
Saturn;spain;EURO;3134.0;112.0;39.0;sat;75610.1
MediaMarkt;italy;EURO;0.0;551.0;11.0;sun;0.0
MediaMarkt;germany;EURO;414.0;99.0;11.0;tue;47193.68
Saturn;germany;EURO;432.0;17.0;45.0;tue;46830.54
MediaMarkt;italy;EURO;1929.0;598.0;22.0;sat;73596.88
MediaMarkt;germany;EURO;303.0;14.0;33.0;mon;46756.92
MediaMarkt;italy;EURO;1032.0;509.0;37.0;wed;60371.99
Saturn;netherlands;EURO;0.0;601.0;48.0;sun;0.0
MediaMarkt;germany;EURO;1624.0;59.0;44.0;wed;67025.65
MediaMarkt;austria;EURO;0.0;363.0;40.0;sun;0.0
Saturn;netherlands;EURO;473.0;698.0;47.0;tue;55456.27
MediaMarkt;greece;EURO;363.0;234.0;2.0;mon;55920.71
Saturn;netherlands;EURO;2930.0;601.0;2.0;sat;65958.32
MediaMarkt;germany;EURO;493.0;59.0;49.0;mon;51109.81
MediaMarkt;greece;EURO;1280.0;234.0;50.0;wed;64251.46
MediaMarkt;austria;EURO;611.0;363.0;10.0;thu;57624.94
MediaMarkt;austria;EURO;1710.0;334.0;5.0;fri;54337.08
MediaMarkt;netherlands;EURO;263.0;652.0;20.0;mon;58710.5
MediaMarkt;switzerland;CHF;579.0;477.0;20.0;thu;66487.26
Saturn;spain;EURO;1219.0;187.0;7.0;wed;62568.77
Saturn;greece;EURO;214.0;251.0;37.0;mon;59423.66
MediaMarkt;netherlands;EURO;1915.0;652.0;20.0;fri;53209.73
Saturn;spain;EURO;326.0;187.0;33.0;thu;56655.1
Saturn;italy;EURO;387.0;588.0;42.0;mon;55301.97
MediaMarkt;switzerland;CHF;3477.0;408.0;49.0;sat;82011.53
Saturn;germany;EURO;281.0;81.0;40.0;mon;62631.69
MediaMarkt;italy;EURO;0.0;598.0;14.0;sun;0.0
Saturn;greece;EURO;2347.0;251.0;43.0;fri;65101.86
MediaMarkt;austria;EURO;919.0;339.0;41.0;wed;67715.43
Saturn;netherlands;EURO;1338.0;698.0;45.0;fri;53085.85
Saturn;spain;EURO;2147.0;112.0;49.0;wed;63696.51
Saturn;italy;EURO;0.0;582.0;19.0;sun;0.0
MediaMarkt;greece;EURO;237.0;222.0;31.0;mon;54375.56
MediaMarkt;germany;EURO;2328.0;59.0;30.0;fri;65488.19
MediaMarkt;netherlands;EURO;2480.0;608.0;40.0;fri;54528.46
Saturn;italy;EURO;1533.0;588.0;38.0;sat;65147.79
MediaMarkt;spain;EURO;2122.0;142.0;19.0;sat;71150.17
MediaMarkt;netherlands;EURO;3095.0;694.0;33.0;sat;79542.08
MediaMarkt;germany;EURO;316.0;59.0;4.0;thu;57021.96
Saturn;netherlands;EURO;341.0;601.0;3.0;thu;60158.82
MediaMarkt;greece;EURO;2472.0;222.0;51.0;wed;69125.7
MediaMarkt;netherlands;EURO;1904.0;694.0;27.0;fri;58653.41
Saturn;germany;EURO;2507.0;86.0;18.0;sat;71329.92
Saturn;spain;EURO;455.0;187.0;13.0;thu;54870.31
Saturn;spain;EURO;0.0;108.0;18.0;sun;0.0
MediaMarkt;germany;EURO;453.0;79.0;33.0;tue;55111.21
MediaMarkt;spain;EURO;0.0;100.0;36.0;sun;0.0
Saturn;austria;EURO;352.0;333.0;17.0;mon;60419.46
MediaMarkt;spain;EURO;322.0;164.0;25.0;thu;55760.73
MediaMarkt;germany;EURO;2159.0;95.0;41.0;fri;61060.52
MediaMarkt;switzerland;CHF;0.0;408.0;6.0;sun;0.0
MediaMarkt;netherlands;EURO;0.0;645.0;38.0;sun;0.0
Saturn;austria;EURO;0.0;301.0;50.0;sun;0.0
MediaMarkt;germany;EURO;221.0;97.0;25.0;mon;46576.74
MediaMarkt;italy;EURO;2331.0;555.0;33.0;sat;84265.3
Saturn;germany;EURO;742.0;17.0;17.0;wed;56080.56
MediaMarkt;germany;EURO;504.0;97.0;16.0;tue;50445.7
MediaMarkt;germany;EURO;1521.0;97.0;12.0;fri;47560.15
MediaMarkt;germany;EURO;1081.0;56.0;10.0;wed;56433.23
MediaMarkt;germany;EURO;338.0;99.0;21.0;tue;43798.76
MediaMarkt;italy;EURO;521.0;509.0;44.0;thu;66785.71
Saturn;netherlands;EURO;1705.0;601.0;5.0;fri;58426.35
MediaMarkt;italy;EURO;0.0;530.0;1.0;sun;0.0
Saturn;greece;EURO;424.0;251.0;6.0;thu;60422.08
Saturn;spain;EURO;594.0;108.0;43.0;tue;55404.98
MediaMarkt;austria;EURO;588.0;334.0;52.0;tue;51923.16
MediaMarkt;austria;EURO;1434.0;342.0;32.0;wed;63904.7
MediaMarkt;germany;EURO;0.0;97.0;10.0;sun;0.0
MediaMarkt;netherlands;EURO;348.0;645.0;24.0;tue;49863.01
Saturn;germany;EURO;974.0;81.0;23.0;wed;58825.46
Saturn;germany;EURO;745.0;51.0;27.0;wed;56862.03
MediaMarkt;netherlands;EURO;521.0;608.0;14.0;thu;53298.7
MediaMarkt;netherlands;EURO;0.0;652.0;12.0;sun;0.0
MediaMarkt;germany;EURO;416.0;79.0;29.0;tue;57570.91
MediaMarkt;spain;EURO;467.0;100.0;24.0;tue;50009.14
MediaMarkt;switzerland;CHF;760.0;477.0;5.0;wed;67347.01
MediaMarkt;germany;EURO;442.0;59.0;14.0;tue;58681.34
MediaMarkt;italy;EURO;2473.0;509.0;52.0;fri;57664.23
MediaMarkt;germany;EURO;1275.0;14.0;22.0;fri;52197.4
Saturn;germany;EURO;1380.0;81.0;41.0;fri;59702.54
Saturn;netherlands;EURO;1293.0;601.0;51.0;wed;61037.08
MediaMarkt;germany;EURO;533.0;99.0;46.0;tue;63225.09
MediaMarkt;italy;EURO;3346.0;551.0;50.0;sat;77519.41
MediaMarkt;netherlands;EURO;737.0;694.0;47.0;thu;54906.83
MediaMarkt;switzerland;CHF;0.0;421.0;22.0;sun;0.0
Saturn;austria;EURO;393.0;301.0;6.0;tue;47483.19
Saturn;netherlands;EURO;2305.0;698.0;34.0;fri;59111.08
MediaMarkt;germany;EURO;1883.0;95.0;38.0;fri;55588.05
MediaMarkt;austria;EURO;277.0;339.0;30.0;mon;57432.79
MediaMarkt;italy;EURO;608.0;598.0;20.0;thu;57885.89
MediaMarkt;italy;EURO;643.0;555.0;44.0;thu;61678.21
MediaMarkt;italy;EURO;390.0;551.0;11.0;tue;52681.7
MediaMarkt;italy;EURO;2742.0;555.0;21.0;sat;74464.22
MediaMarkt;switzerland;CHF;2231.0;421.0;31.0;fri;63209.65
MediaMarkt;austria;EURO;0.0;342.0;;sun;0.0
MediaMarkt;germany;EURO;579.0;97.0;36.0;thu;54282.56
MediaMarkt;netherlands;EURO;444.0;652.0;24.0;thu;58482.95
MediaMarkt;germany;EURO;1745.0;52.0;4.0;sat;63792.94
MediaMarkt;switzerland;CHF;357.0;408.0;22.0;thu;59463.71
MediaMarkt;austria;EURO;2330.0;334.0;27.0;sat;66445.57
Saturn;spain;EURO;198.0;108.0;2.0;mon;55721.2
MediaMarkt;greece;EURO;1790.0;234.0;18.0;sat;67486.52
Saturn;spain;EURO;2392.0;108.0;29.0;fri;65706.47
MediaMarkt;netherlands;EURO;2026.0;645.0;46.0;fri;56116.6
MediaMarkt;spain;EURO;471.0;100.0;19.0;tue;45565.2
Saturn;germany;EURO;1135.0;86.0;33.0;wed;52671.88
MediaMarkt;germany;EURO;1359.0;79.0;2.0;wed;53501.13
Saturn;germany;EURO;1888.0;51.0;48.0;fri;70846.18
Saturn;netherlands;EURO;0.0;698.0;22.0;sun;0.0
MediaMarkt;switzerland;CHF;273.0;408.0;43.0;mon;55645.62
Saturn;italy;EURO;2777.0;582.0;52.0;fri;66035.16
MediaMarkt;germany;EURO;1076.0;99.0;10.0;wed;59538.36
MediaMarkt;austria;EURO;238.0;334.0;43.0;mon;53132.0
MediaMarkt;switzerland;CHF;338.0;421.0;8.0;mon;57128.3
MediaMarkt;austria;EURO;2403.0;339.0;27.0;sat;81490.78
MediaMarkt;austria;EURO;2592.0;334.0;3.0;fri;58316.65
Saturn;greece;EURO;1637.0;298.0;30.0;sat;69818.14
MediaMarkt;greece;EURO;1387.0;222.0;32.0;fri;49645.62
MediaMarkt;switzerland;CHF;0.0;477.0;26.0;sun;0.0
MediaMarkt;germany;EURO;1819.0;56.0;48.0;wed;66140.83
MediaMarkt;greece;EURO;355.0;240.0;44.0;thu;64407.77
Saturn;greece;EURO;1882.0;298.0;20.0;fri;65705.2
MediaMarkt;switzerland;CHF;0.0;477.0;47.0;sun;0.0
MediaMarkt;spain;EURO;2572.0;142.0;23.0;sat;79621.65
MediaMarkt;italy;EURO;347.0;551.0;11.0;thu;56594.62
MediaMarkt;austria;EURO;1115.0;339.0;2.0;wed;63823.58
MediaMarkt;italy;EURO;2844.0;530.0;27.0;sat;76882.93
Saturn;netherlands;EURO;2115.0;698.0;46.0;sat;65688.71
MediaMarkt;spain;EURO;1450.0;164.0;9.0;wed;57271.44
MediaMarkt;greece;EURO;459.0;222.0;14.0;thu;53881.23
MediaMarkt;germany;EURO;1590.0;97.0;30.0;wed;62069.55
MediaMarkt;italy;EURO;563.0;530.0;46.0;tue;56537.97
Saturn;germany;EURO;0.0;81.0;19.0;sun;0.0
Saturn;germany;EURO;0.0;17.0;14.0;sun;0.0
MediaMarkt;germany;EURO;1980.0;59.0;21.0;sat;70835.4
MediaMarkt;italy;EURO;633.0;598.0;49.0;thu;61652.07
Saturn;spain;EURO;846.0;187.0;8.0;wed;66197.81
MediaMarkt;italy;EURO;2056.0;598.0;16.0;fri;69054.33
Saturn;germany;EURO;2010.0;51.0;50.0;wed;58710.79
Saturn;germany;EURO;356.0;51.0;21.0;tue;52274.94
Saturn;greece;EURO;552.0;298.0;21.0;tue;53939.26
MediaMarkt;netherlands;EURO;1834.0;652.0;7.0;fri;52008.79
Saturn;austria;EURO;498.0;301.0;24.0;tue;51284.74
MediaMarkt;germany;EURO;0.0;95.0;13.0;sun;0.0
MediaMarkt;austria;EURO;2839.0;339.0;18.0;sat;83945.96
MediaMarkt;italy;EURO;2001.0;530.0;34.0;sat;62964.22
MediaMarkt;greece;EURO;368.0;234.0;4.0;tue;53095.14
MediaMarkt;germany;EURO;314.0;79.0;39.0;thu;49496.9
MediaMarkt;netherlands;EURO;1333.0;645.0;38.0;fri;60635.01
MediaMarkt;austria;EURO;2682.0;399.0;28.0;sat;69541.02
Saturn;netherlands;EURO;0.0;698.0;36.0;sun;0.0
MediaMarkt;germany;EURO;2153.0;95.0;44.0;fri;60534.85
MediaMarkt;austria;EURO;569.0;334.0;46.0;tue;62474.6
Saturn;netherlands;EURO;359.0;698.0;4.0;mon;46165.93
MediaMarkt;greece;EURO;0.0;222.0;46.0;sun;0.0
MediaMarkt;greece;EURO;464.0;255.0;2.0;thu;53444.62
Saturn;germany;EURO;650.0;81.0;27.0;tue;61607.25
MediaMarkt;germany;EURO;351.0;52.0;13.0;mon;55261.37
Saturn;germany;EURO;312.0;86.0;23.0;mon;50083.94
MediaMarkt;netherlands;EURO;0.0;694.0;25.0;sun;0.0
MediaMarkt;spain;EURO;2085.0;100.0;32.0;fri;64951.99
MediaMarkt;italy;EURO;385.0;551.0;26.0;tue;62054.88
MediaMarkt;italy;EURO;2349.0;551.0;48.0;fri;57184.04
Saturn;greece;EURO;2146.0;298.0;41.0;fri;62101.36
MediaMarkt;austria;EURO;2493.0;339.0;5.0;sat;72294.33
MediaMarkt;greece;EURO;1143.0;-999999.0;47.0;wed;63632.08
MediaMarkt;germany;EURO;513.0;99.0;25.0;tue;54495.42
MediaMarkt;greece;EURO;488.0;255.0;30.0;tue;51838.08
Saturn;spain;EURO;2797.0;108.0;27.0;sat;74028.99
Saturn;germany;EURO;607.0;81.0;10.0;thu;54797.1
MediaMarkt;spain;EURO;1459.0;164.0;4.0;wed;66187.34
Saturn;germany;EURO;258.0;17.0;13.0;mon;54137.43
MediaMarkt;italy;EURO;967.0;551.0;37.0;wed;61495.28
MediaMarkt;germany;EURO;321.0;74.0;49.0;mon;55520.18
MediaMarkt;austria;EURO;0.0;334.0;10.0;sun;0.0
MediaMarkt;austria;EURO;1512.0;339.0;29.0;fri;59592.28
MediaMarkt;austria;EURO;537.0;339.0;30.0;thu;59692.1
MediaMarkt;germany;EURO;512.0;97.0;19.0;thu;54640.08
Saturn;germany;EURO;2245.0;51.0;12.0;sat;71451.24
MediaMarkt;germany;EURO;432.0;59.0;10.0;tue;52721.28
Saturn;spain;EURO;2791.0;187.0;42.0;sat;75734.18
MediaMarkt;italy;EURO;0.0;509.0;5.0;sun;0.0
MediaMarkt;germany;EURO;1205.0;70.0;19.0;wed;60273.8
MediaMarkt;netherlands;EURO;323.0;608.0;40.0;mon;58705.23
MediaMarkt;netherlands;EURO;241.0;694.0;29.0;mon;55776.95
Saturn;germany;EURO;294.0;81.0;27.0;mon;54067.42
MediaMarkt;netherlands;EURO;491.0;608.0;28.0;tue;46878.57
Saturn;germany;EURO;0.0;86.0;47.0;sun;0.0
MediaMarkt;italy;EURO;1392.0;598.0;5.0;fri;56645.38
MediaMarkt;switzerland;CHF;321.0;477.0;34.0;tue;52566.39
MediaMarkt;germany;EURO;1942.0;56.0;50.0;fri;60701.72
MediaMarkt;italy;EURO;2595.0;530.0;21.0;sat;67859.44
MediaMarkt;austria;EURO;0.0;363.0;46.0;sun;0.0
MediaMarkt;switzerland;CHF;1125.0;421.0;26.0;wed;66287.93
MediaMarkt;germany;EURO;2515.0;56.0;21.0;sat;67801.27
Saturn;austria;EURO;2219.0;301.0;16.0;sat;73049.76
MediaMarkt;austria;EURO;1664.0;363.0;7.0;wed;64462.42
MediaMarkt;italy;EURO;0.0;555.0;45.0;sun;0.0
Saturn;netherlands;EURO;2505.0;698.0;17.0;sat;73476.02
MediaMarkt;netherlands;EURO;1474.0;645.0;40.0;fri;55038.54
MediaMarkt;greece;EURO;527.0;234.0;17.0;thu;56356.28
MediaMarkt;austria;EURO;393.0;399.0;52.0;mon;61271.75
MediaMarkt;italy;EURO;2039.0;555.0;47.0;wed;71716.91
MediaMarkt;italy;EURO;364.0;530.0;16.0;tue;49728.24
MediaMarkt;germany;EURO;338.0;97.0;3.0;thu;57597.47
MediaMarkt;spain;EURO;615.0;100.0;18.0;thu;56588.38
MediaMarkt;germany;EURO;236.0;56.0;39.0;mon;53191.81
MediaMarkt;germany;EURO;2376.0;70.0;25.0;sat;70084.95
MediaMarkt;italy;EURO;3007.0;530.0;9.0;sat;70366.97
Saturn;spain;EURO;455.0;187.0;35.0;tue;59075.1
MediaMarkt;spain;EURO;4007.0;164.0;47.0;sat;82942.35
MediaMarkt;switzerland;CHF;0.0;421.0;19.0;sun;0.0
MediaMarkt;greece;EURO;351.0;255.0;21.0;tue;49419.65
MediaMarkt;germany;EURO;897.0;79.0;34.0;wed;64426.91
MediaMarkt;italy;;1285.0;598.0;26.0;fri;64946.8
Saturn;germany;EURO;639.0;81.0;23.0;thu;68872.25
